date,BASIC INDUSTRIES MOVE-AVG,HEALTH CARE MOVE-AVG,CONSUMER DURABLES MOVE-AVG,TECHNOLOGY MOVE-AVG,CONSUMER SERVICES MOVE-AVG,ENERGY MOVE-AVG,MISCELLANEOUS MOVE-AVG,FINANCE MOVE-AVG,CONSUMER NON-DURABLES MOVE-AVG,CAPITAL GOODS MOVE-AVG,PUBLIC UTILITIES MOVE-AVG,TRANSPORTATION MOVE-AVG
2016-12-15,1952988.3905631693,867274.4215969926,478888.14845578774,1601875.838380492,1102393.0363833029,2492707.5625261036,1042354.6735985549,981930.5716026754,1243333.3875560614,886559.592781877,1277063.9018120482,1101866.8363472226
2016-12-16,1977610.864954419,876558.6275741924,485080.2481252259,1614394.0742386458,1115726.689746428,2510126.37220055,1046761.7144407856,994776.4904639374,1256878.2428940414,894104.7663081255,1294252.5931262148,1114227.5887632682
2016-12-19,1983270.06168718,876713.5715231963,486381.0527591387,1614589.0954788232,1114839.0799760341,2498763.9355776366,1045894.2715438957,997969.7310275291,1258538.1628199704,894163.082831775,1290273.016433373,1114015.2107563952
2016-12-20,1971766.077213761,875988.4080954425,485506.3134575514,1611534.5775795656,1112275.704233588,2491764.143776731,1040350.8369651973,997392.5509264949,1255872.1408358656,893109.0195907584,1284989.4580768603,1111373.6868867464
2016-12-21,1957728.3774821055,872237.949808765,486139.96301925136,1605957.7227586561,1108164.53108701,2483770.4674570737,1033395.024064608,994797.9164664423,1253717.9921427218,889978.235570837,1278941.630902051,1107881.1088243767
2016-12-22,1949126.7651528849,870351.3419321696,485515.96939731034,1597269.5467732605,1107456.6578085914,2472889.144446708,1030599.9315181044,994260.1203546445,1254879.8379356475,890306.8376340644,1277212.5736899413,1107820.927647529
2016-12-23,1941155.299317433,865568.8537294549,483668.15870645625,1586626.8765903793,1101906.3885324036,2461311.133002618,1024368.0682868689,988292.7262593427,1249159.9888178995,886176.3312097017,1272198.744330689,1102144.0988436167
2016-12-27,1930267.8609619027,860894.8545777528,481663.1162702043,1576535.9312066103,1094837.7101062539,2443658.3485359787,1012773.4181791081,982582.4350144428,1242838.4146699482,882148.9804149375,1266710.6392329205,1095243.4179273108
2016-12-28,1918960.5396427298,855380.5936192083,477280.91004900617,1571218.2957349124,1088872.9650333922,2411345.990099568,1008472.7088017802,980206.6473261832,1232654.5466025823,878143.1470203685,1260439.9947354838,1089760.9684323615
2016-12-29,1914521.7339899205,849255.3403219214,474360.92754862824,1559622.5273572064,1082210.2526843983,2364537.014138223,999315.8921898567,974258.1668525612,1223254.5265252595,872915.4983244587,1254908.2786674912,1084493.0997655345
2016-12-30,1906661.5319923235,845947.6681104691,469431.86730212683,1548094.7298614404,1076340.0956544804,2343627.3448067843,993170.8560752915,965765.7524834787,1212163.863098796,867728.5757543274,1249569.5615974711,1078568.781731392
2017-01-03,1907806.5362704387,848276.9139350477,468591.406222713,1549759.3372811056,1077267.797355195,2350381.8013480785,998448.6266775549,967799.8832015336,1212531.9621988528,870060.6684613501,1256663.5696428276,1079531.5817124955
2017-01-04,1901817.9735281372,852668.1629322752,469403.723674968,1548089.130315337,1077864.5795014307,2350643.7900132816,1000518.2480348853,965420.4399064353,1211985.1058039388,874897.7051382669,1255813.1887248077,1079288.1799368018
2017-01-05,1901083.733645043,852076.1128744839,468162.16399140423,1543693.536828535,1078720.640608137,2345324.231548195,1001441.545011876,964464.1320450162,1207808.4197437956,876272.5631247216,1257531.6454672893,1082814.7476977448
2017-01-06,1895304.0333041933,853136.1946810671,467057.06819286314,1540119.0864931624,1079512.5926430386,2341126.950721549,1002993.2808993453,962103.5918357352,1207510.8634309296,876727.658390216,1260565.4670031765,1082284.5815439816
2017-01-09,1887736.4412610396,854186.211770739,466465.35466905363,1539370.7600193273,1078840.0611438241,2339271.326245132,1002781.648582877,959916.3060771133,1199677.12046733,875519.7048174025,1256286.7272197877,1080713.6964187105
2017-01-10,1894889.0097868433,856174.47795109,470396.8480273838,1536757.726333316,1083736.1179858157,2339655.0121637457,1005533.1433739469,962504.422655457,1202601.7242417983,880256.6329421233,1265762.7049639013,1082005.0524181367
2017-01-11,1898072.022060241,861624.9877095416,470344.71090752375,1528449.6397297443,1083911.2942754116,2338790.4733070526,1003217.3217310898,962537.7973447577,1202812.9839915822,879986.3616457571,1266266.6873188422,1080154.7252376012
2017-01-12,1903439.9256329595,863054.0519296731,470851.2484313333,1524610.9564353218,1083468.0010647064,2341487.290936191,1001673.6905260312,964529.9028596332,1203362.3267652798,886599.3814563494,1267379.2354389187,1080241.3273700366
2017-01-13,1896479.2996877064,862864.9161911977,471633.35664295725,1517011.6595329281,1081747.8444560752,2338174.461009888,997151.1862809223,965335.087611832,1201729.6020070422,884335.0187051704,1262289.1755726018,1071969.499990139
2017-01-17,1897947.5519142996,864716.7333563366,473148.80603705184,1510577.4671639567,1083166.650036384,2344833.6729296283,993846.0237280707,968276.9081250265,1207204.7205927481,885782.1571872897,1264273.76956549,1072146.80070915
2017-01-18,1906451.717049988,866230.1632082503,474492.71365710726,1509370.4599420682,1084379.5088145265,2345572.95920196,992099.829928121,971718.8204538457,1209917.2788702887,888200.524325757,1265332.1655014507,1078129.1685342262
2017-01-19,1907364.1595126865,867503.8078382122,474673.98173470865,1509360.26843706,1084880.4099676085,2343323.895927178,991830.5795779225,971221.159309451,1210700.1013379414,888491.8191356156,1264519.5912089846,1094087.3846236924
2017-01-20,1902885.076961328,872569.0558541048,474729.42547469353,1506966.8925484535,1086221.5912010258,2338835.3795582163,991381.4811672888,971207.6112396198,1209313.4111437767,889124.8757037087,1266196.3263266264,1101833.8116408677
2017-01-23,1899493.3404759858,873753.2799978039,473189.8010517544,1506132.7122146555,1085236.595491646,2334682.7545348736,986816.0047339569,967342.0228908544,1207842.5495070054,888862.8583136915,1264217.6115247975,1099738.4838590813
2017-01-24,1917208.7039003877,877056.1883855469,474047.18893283274,1504467.0264470552,1085670.9114034604,2330519.246621232,988090.9776580731,968060.1366432897,1202235.2054844475,893022.2473697991,1263370.714768414,1102486.3864386596
2017-01-25,1929781.745815421,881725.7723220863,474098.6344888922,1508513.5542596863,1086872.175950086,2329423.1663328325,989689.7163090549,970302.2894143083,1202918.8647750905,897831.3903063732,1260323.8028070044,1107372.575712349
2017-01-26,1925468.7885229099,884201.580107709,471205.32599506504,1507541.9173638944,1088912.0646774243,2322980.6050432893,993191.2582192246,971194.6338634817,1200148.088170458,896956.1126210956,1259262.8488408602,1113289.7038388522
2017-01-27,1921553.583122822,885787.3730246448,468687.09418404143,1503967.6315459637,1087978.0886153162,2308771.6548420317,989415.4860765826,968662.898090643,1196923.7684832748,893187.2772696515,1255234.2270346466,1109096.7116064983
2017-01-30,1910548.237885856,885739.3283944739,470996.98461539624,1495756.5234747068,1084312.3149251807,2311696.425300833,987086.0131725807,965600.3599319559,1194539.329902775,889266.4145199155,1249213.6853323432,1103287.9747534313
2017-01-31,1909373.1116312603,883866.6097299992,470237.93170534336,1491192.944092034,1086230.8535500024,2306407.879388092,985554.5450143544,965928.4930252513,1201452.5207546842,890034.137517083,1251039.0844443843,1107786.5634881025
2017-02-01,1912320.841536022,884791.16895031,471397.1402898734,1500418.3246722557,1085501.9506981026,2298660.5296493443,985036.9594324188,968454.4957905671,1202565.1030437401,891267.0973225582,1249408.0388144364,1111531.3562505685
2017-02-02,1905892.063530479,885270.7039092922,471474.03552796866,1501865.4952505766,1080639.3879597224,2281954.6361564905,979725.3707092772,968381.0855053111,1202317.9647334255,888486.1157740181,1246886.8600880979,1109229.522989036
2017-02-03,1899142.9149595543,884500.430921214,471967.2302268853,1497043.5057712267,1076984.6542669665,2270768.4553749044,975801.64843868,969216.0143187826,1205119.250524101,886835.1388476213,1237824.0663679896,1104516.0941498338
2017-02-06,1895437.917397564,877083.6527523218,472601.7022217234,1489675.7396985607,1071191.0587475663,2261730.3058500374,973333.7436767753,968287.7868404876,1205170.374533604,884203.1968949785,1232109.6494413938,1103519.5127243865
2017-02-07,1891776.4477034006,874554.4780210158,473437.9702852154,1487031.0577136264,1066622.639907622,2258469.157417385,969132.0787958854,967228.7972692024,1206986.8186762184,884437.5907757789,1227752.3886704189,1104275.682010109
2017-02-08,1889399.235393209,873184.8492965347,477286.912484258,1483740.378682408,1064162.95620321,2261953.2821096373,968454.6615811837,966967.4258231393,1208938.0614745724,883847.5350207841,1225200.0723782456,1101672.2734694714
2017-02-09,1890254.3331925245,870267.9156847951,479551.3036911111,1489472.7340903394,1059778.5978861765,2258876.4872022294,969003.487698685,966431.622540312,1212970.164141093,883561.2819452259,1226264.718391225,1100087.8429176726
2017-02-10,1871723.8551404825,852937.3647863497,478265.65088271216,1482442.9969802059,1049907.125781485,2241642.3542720927,964433.4447149708,945999.1478979638,1209129.6890366653,869101.3427700092,1214176.9059694102,1089141.3622378586
2017-02-13,1851664.6760890991,843174.5090968341,475399.8667793361,1469822.9506126845,1033600.6075376667,2222449.64613618,956000.6120110587,924759.2783376472,1190703.2501060052,855123.8467473829,1201002.0514645868,1080936.9522487547
2017-02-14,1832361.356268635,840370.6489767988,475026.5676319439,1465769.2877846728,1025551.7596901575,2214641.6754307584,950980.9920713826,914329.4521227328,1184895.592906611,846936.0779109024,1197650.729776086,1076553.5865215112
2017-02-15,1821134.2800146667,839610.9891184912,473182.5757952092,1463824.9149881236,1015501.7996769935,2206764.9208007916,943072.8261454566,901349.5772279899,1179592.6499719035,839627.3756718284,1191163.7778013425,1071516.2464868925
2017-02-16,1815897.376271768,839621.7313981709,473163.754567696,1463366.4367829952,1009934.877797552,2196630.301688108,936816.9933637106,893300.0474642325,1184473.3563898583,836195.3093641525,1187361.6809939193,1056381.6194225987
2017-02-17,1821331.0521196485,839844.7121883876,475125.9446843931,1460199.2277157512,1008079.8622804926,2192407.8481591023,933465.3844847424,887520.4222066863,1194455.8030651333,835162.6530660824,1189699.2003673164,1033550.5240503469
2017-02-21,1824651.998963867,843398.8703692069,477217.47813362465,1454445.0587915678,1007829.3808872763,2192724.1875511184,932216.7152420349,881135.1271541384,1198359.31728471,833493.5480015838,1191977.0815773762,1018014.9785910392
2017-02-22,1828494.6905494917,844123.0954197572,479564.0180701326,1452905.052439268,1008560.4755316422,2196616.720133993,931726.3575307964,876510.8888611405,1196001.143046162,833025.614770401,1192674.2610723448,1013380.0721898064
2017-02-23,1836717.1187978676,847054.9816470715,482139.3244697295,1455774.311943745,1011270.9819891439,2206199.796194135,931268.1614599533,875084.6392987248,1195589.3025242642,834664.5082794891,1194391.1000647536,1011307.4250838258
2017-02-24,1831705.3021024782,843736.4705920058,481708.7095178524,1454912.1943128156,1011595.1021658198,2210878.424374865,928705.8831086194,873104.0154208732,1194041.0811374637,834988.8213866317,1192082.907142398,1009843.1473862148
2017-02-27,1830148.0915351321,845035.9777341976,481987.37034324923,1457789.2508850687,1014351.1255057998,2227611.1460919892,928677.5715332227,870949.064984924,1195036.1526911298,836607.5186495509,1194447.0212676385,1007973.0895025515
2017-02-28,1847079.2909533086,855155.6870430444,487438.74712430243,1475921.5618266622,1031513.5148507535,2253497.457675611,943175.123696065,879641.269606737,1207057.516738246,844993.8604563385,1214554.9458147762,1018441.4274392743
2017-03-01,1849768.684673868,861818.4162565294,488528.8613495481,1482806.357291936,1038259.8996823669,2257578.66539171,946335.3218234445,884142.7526009677,1208029.1875566896,847531.2435258233,1219663.1150216677,1020279.5547440682
2017-03-02,1849551.659518727,864565.3466856831,488279.6015430477,1491934.583002418,1038345.4770037486,2250642.502264608,945650.2146666949,884139.7342633934,1207413.2076903572,848354.1136357636,1220224.81992847,1021111.6855761991
2017-03-03,1843851.2632599906,862366.8598835756,485829.7548098655,1494151.0955232945,1033138.7523767551,2192610.3111466537,936477.3390411482,877322.8576079336,1198665.3547246095,843704.68636804,1208177.4881428601,1013758.8075899878
2017-03-06,1837508.7434890212,862058.4456153536,478912.0280797068,1487650.4876478887,1027751.2814416619,2159658.399313928,927547.2301617581,868324.5240039877,1188713.7460650897,833809.2758624477,1205096.5639289015,1012527.1096582899
2017-03-07,1833920.3522484205,864830.9375422896,480074.633993539,1488217.7285776273,1023946.8793347221,2158824.918961624,923816.3854215846,864639.566229646,1186115.4948250102,830978.1535800545,1209337.1711915522,1012579.1879403002
2017-03-08,1827169.1045408382,865754.7262341913,479487.591413544,1488652.9944921196,1022649.3134401911,2166826.3590881666,921976.7918153221,862026.742973346,1185908.3558216312,829087.1149773278,1209301.6618807572,1011235.4489632279
2017-03-09,1826233.6082709418,863914.5791410208,477824.8000484646,1485855.3981578308,1021108.1858182823,2177535.057240879,914658.1949971279,857224.3251590445,1185158.5628850195,828452.6725627936,1210128.4859042035,1010393.6006125361
2017-03-10,1818839.0292837913,862083.7105572762,476025.9082389408,1482159.2609125369,1018588.957671249,2173306.8138615973,909332.7294785962,850117.8812561202,1181113.1364743155,822822.422176813,1208803.6500486406,1008448.2102004791
2017-03-13,1813299.6130371587,858245.1646289818,473904.48701108625,1479872.9450588163,1014812.3880570681,2164424.243699398,907435.2911628585,840784.0553192893,1176489.036960775,817596.7968500482,1208071.2274553608,1007258.2951772307
2017-03-14,1807710.1600574455,855281.3853621982,472336.07584252994,1477020.8012035324,1011327.9652256774,2166074.7704685107,907027.9751439446,834092.2090160191,1171167.753580349,812764.9416189474,1205345.5794417907,1005485.0869040225
2017-03-15,1812009.6417766886,854535.9610092734,472969.3110147463,1480438.4201288163,1011002.7808571914,2153988.2358820643,907202.9847677415,833625.4272823978,1172533.8293100267,812555.3115772943,1206578.875603359,1009537.9007568364
2017-03-16,1808852.4836903533,852242.5764054283,471454.93723394506,1478700.339719781,1007391.5910737151,2142765.813649561,908407.3604552415,830966.693742084,1172127.5018296968,810597.8411613681,1205437.8070264333,1009227.4380343737
2017-03-17,1812841.9734359807,858112.9026532695,474611.8732933409,1491323.4475345067,1015197.9500876279,2144192.400083242,913298.367822305,832816.5231199556,1181028.4021521693,814584.1637095797,1231710.7710408547,1016325.8988328346
2017-03-20,1794677.2354163544,858872.3928643304,473055.8267869161,1487557.6784197576,1010140.5134467026,2131044.2614911124,909927.8073064319,827961.2823504553,1175658.2172976718,813713.8217144215,1228257.8644587568,1008743.5996505353
2017-03-21,1776163.791790756,851760.7961788125,468352.7852147317,1479832.992718208,999926.4210461685,2110928.907210093,903437.6584403503,827993.6628552951,1167721.8918390563,811477.5478143943,1214097.2923365538,1002815.0120250089
2017-03-22,1770607.05882225,851633.1361258834,467148.5463636357,1481994.0805509812,1001071.0955308174,2111644.941864009,902378.6823103899,831410.1121470375,1169760.3535149475,814283.7843165941,1224484.1430835985,1008729.1573367419
2017-03-23,1768183.697939938,849241.9337894022,465751.14145559835,1482707.530883313,1001352.5515896396,2111844.7991088377,904824.2862593104,832174.5668183633,1170376.4262941177,818298.05871823,1228022.3947825015,1010121.7087007219
2017-03-24,1768996.0025870202,849874.9093441889,463722.3864009246,1486355.399921542,1003062.9299471051,2112244.8635690985,904761.4251584533,835417.3434266705,1171826.8292567823,823193.8759838046,1231686.1618183353,1009578.8836245633
2017-03-27,1774463.6936587351,850991.8752210053,464344.0305178307,1486443.583461672,1003492.5548873356,2117006.078713361,902229.4919455848,839213.1594016581,1172364.2849733124,826225.735892303,1233082.8125942824,1010874.2179198978
2017-03-28,1784030.1606380478,854355.4086404296,465913.2133109815,1494981.225596652,1010881.1369164826,2130150.900464178,906515.0747477345,846053.8763365855,1178424.4070052684,832832.9686535673,1242867.8954617016,1020244.8127571591
2017-03-29,1788455.8279823477,858262.0937640775,467525.8925980706,1501525.8056582264,1016928.7862295802,2144411.303874145,909708.9820093268,850772.2205692224,1184049.150451172,835678.0032972803,1252115.7092628302,1025960.5735395866
2017-03-30,1790271.0137806009,860413.9018168737,468200.9651797237,1505223.7436369555,1019436.6708851216,2165186.954170045,912871.1180245514,854101.4318529185,1192502.980448627,837585.9871103733,1258445.3844369317,1028091.8225375024
2017-03-31,1790599.746981186,865045.5550918303,470660.3556071108,1515109.8153829046,1025181.1837841666,2179932.3887424846,917990.6716692131,857228.6403867876,1201464.0455170844,842543.3191758943,1268611.6149048763,1032863.6359093158
2017-04-03,1789157.473931164,866740.2875101294,474043.323090342,1520856.1424401577,1027732.1135127086,2192500.1854389124,921630.8637417597,860303.2858593216,1206314.9601281923,849505.845218115,1271227.5729342087,1035463.5557425689
2017-04-04,1782196.7669834457,866030.9606637632,474728.6896875185,1518667.4740766976,1027797.8525464401,2185809.988898882,914389.8789097855,857580.7674801612,1205883.9302459206,848772.8058526637,1264988.788689215,1034845.3503651798
2017-04-05,1780520.4397940722,863881.9199316531,476233.2842541976,1521037.2197800362,1026447.7219989824,2204664.493000366,912471.3849715277,858971.835870238,1205964.5163840405,846575.3426317092,1266054.4508257692,1034053.9442404404
2017-04-06,1770952.2296441654,863779.7778561354,480142.6379049913,1523363.4509442984,1022546.9981284778,2200880.900792384,908623.0413420007,858933.3095887168,1205189.8416707963,844245.9919537359,1260946.4590642587,1034099.1743190038
2017-04-07,1773268.1512239084,861753.5768206577,480159.7677171378,1524185.3155721647,1019919.2997282231,2197932.2970205853,906190.9817734468,859854.4688141773,1205206.5039906586,843679.8561120627,1259558.2925212248,1034394.4687796452
2017-04-10,1768753.5556327805,858847.9755906438,478097.41836080735,1523307.5415530414,1018031.5246407768,2193966.065106199,905132.1263330553,859155.7646602717,1205767.345656979,842083.0029335604,1255038.7543885056,1041878.9311814408
2017-04-11,1765064.4985655092,855541.4418746961,475179.9350462217,1526391.7329156909,1014906.975762449,2194391.059759384,903391.6563062696,860626.8143306634,1203891.2898636349,838882.0583861888,1246704.3974729157,1048651.0014043362
2017-04-12,1763022.9997617821,846476.8197190423,474731.027659645,1528280.7433236537,1012632.8762668683,2195957.136201226,903063.6036048044,860229.2617507235,1204035.478913413,837437.5558989757,1243678.6950461038,1051545.0735099593
2017-04-13,1761132.1782574242,842676.3574885897,475274.4479559413,1527909.096932176,1012623.5446225045,2197197.9939135797,901584.7307982568,860619.8587716705,1204363.2322517852,831060.09940049,1241372.2431696402,1052252.791483344
2017-04-17,1760631.0048962855,840023.6345312436,474822.36305087985,1526114.6893634687,1012352.7259857545,2194900.8781750835,899994.1421614212,857929.5176569625,1203887.9226864234,830846.9471776563,1240216.2043618641,1050072.272163158
2017-04-18,1762047.9786588317,839198.8168892887,474833.7916014777,1524621.4708174325,1010582.44908444,2187284.8857181612,900527.2131825824,856310.1037750059,1202107.9712823397,829856.8789376373,1237380.3149814724,1048305.0133358176
2017-04-19,1761799.334460325,839213.7645331699,476673.82360147766,1526915.6628744982,1010789.1146824417,2192912.2173957685,904259.2871515108,857572.3117619251,1200695.8213980806,830002.6231534642,1240654.8311254953,1042828.9863680416
2017-04-20,1764787.5108146982,839589.805090238,480020.8137672625,1527851.5559483166,1013250.4851519025,2193047.293492462,907481.3107080585,861796.7299281448,1201465.7099984973,832296.4429131986,1241693.6706508212,1028869.1079992523
2017-04-21,1767267.5944629724,834796.7310359706,481916.5957575654,1527375.0003955096,1014940.7717935607,2193020.469280747,908872.3511300058,863027.6016265932,1205761.4918484099,831641.4548170833,1242217.1016359236,1023914.49237896
2017-04-24,1771954.7106515313,833502.1798414256,483602.61511625664,1527478.0110856134,1019376.5993665601,2196579.943606774,910238.3147506246,868768.735576932,1210039.2674823436,833365.5960283933,1245793.913821526,1022248.4184699818
2017-04-25,1772346.6342468956,835350.2169983676,485385.08152089256,1525746.3818958218,1021244.7023265897,2196870.1896435535,906520.7968153665,870721.4852548884,1212171.0908281172,833215.3523848365,1246908.179902771,1021623.3511964906
2017-04-26,1775009.682052398,834800.5539257915,486938.3161109656,1525408.357422107,1025009.367434968,2196527.1288011926,903693.8568240384,870802.7367581795,1215269.6216328777,833002.9393706303,1247484.4453834756,1020935.6905256616
2017-04-27,1781701.422919115,832762.0179528298,488637.51439768774,1529387.6128462064,1027101.7795620798,2212346.5365256057,901828.7335170311,872691.3884897293,1215047.8958327756,831824.7062506038,1244663.6244830503,1019454.5328860881
2017-04-28,1786912.88076012,830370.4778232456,492050.1011993375,1536113.9440046158,1031344.5990668357,2216983.329704313,907375.2954745643,876280.008527925,1217010.49994547,832858.5350144326,1250647.4299428423,1013849.370226965
2017-05-01,1786698.2841499513,826645.5972988736,487740.1902802024,1536828.5984734774,1033358.8722879513,2204320.345565618,908529.3022022389,877150.1685125377,1217845.3216973708,831300.9428694175,1249287.5079666255,1006206.9074092548
2017-05-02,1785286.2134249553,825464.8084071312,487148.0557374964,1546541.4720942562,1034268.0296102095,2203590.4160323176,912010.4175965447,874751.9553048613,1208717.0422344694,834679.9319350631,1248871.4271909515,999544.4610408084
2017-05-03,1789901.6451457918,822941.0561943967,485493.9661990856,1543817.052593057,1036962.7967835646,2207419.0342567954,915795.763177448,872022.1995711642,1207589.6641251335,834988.7823439136,1255013.5296476705,992786.9701896824
2017-05-04,1797002.673490463,819653.5002462255,484719.1064208039,1541411.032870431,1042281.3290656329,2225247.9058425273,917499.4122467049,871363.2793121423,1211653.4957101727,834742.325042979,1264761.9947549952,989302.2759913997
2017-05-05,1796829.2166509028,816980.6597622064,483979.0253009438,1544375.9211189363,1044998.9000664037,2232271.3585766726,915095.3657614442,867047.6490115401,1208809.8887800244,833852.9146030608,1267434.419533716,988228.5586196624
2017-05-08,1794414.1714159446,818070.2064153936,482374.4872238463,1545416.8515635594,1052336.4492349508,2233281.7639918546,917786.6882608144,865683.7394020209,1209237.9304986314,833543.0815288563,1270305.3285166947,987209.9496159048
2017-05-09,1791424.651196746,818519.4752423732,479686.8479137601,1544861.838865468,1060704.7541195455,2229863.6898508924,918761.8112454413,865409.556586845,1205614.6094136608,832332.0188058019,1274565.503098956,985709.926121492
2017-05-10,1790412.2328228105,819423.7672769857,474616.4476648309,1546703.8981565612,1066724.9789604605,2228429.031074124,914187.9129319492,862482.8395824857,1205571.978285438,831547.7548600575,1280517.6420393807,984700.3726442783
2017-05-11,1779625.7895076717,821295.8527621765,470906.1590735611,1546297.231370149,1072272.000325604,2229760.879426745,912432.2550151809,861786.7551537403,1203985.9890514044,829535.1120167199,1282044.2387957643,983248.9533464004
2017-05-12,1768361.2780535365,820510.4316186887,468183.6276549884,1542311.8996069038,1077513.3516223216,2227915.3602553005,907325.9367940458,861947.234559271,1200368.3519795581,828183.428231363,1281031.9468269977,980492.5687723688
2017-05-15,1758803.701461181,821349.3067942498,467596.61640639446,1544220.8175772293,1082088.7267082755,2236512.676937499,904866.1561646246,859861.176378006,1200839.4758921028,828381.0062262053,1281152.2383820035,975817.5908226789
2017-05-16,1753132.8678386973,820694.5894284383,469751.15199123207,1548252.2829962173,1087895.4734950592,2236277.2915407955,905960.2077197037,857042.3862099862,1200273.8298738874,827156.3674315665,1279886.3033951183,973121.0801549196
2017-05-17,1751069.2589659335,817693.9492066599,470766.00267061143,1555731.253879669,1094678.1026918185,2240892.370703156,908770.7615267079,860892.7927471253,1200157.0433508728,830443.3024315931,1281478.7402876406,969984.2933016312
2017-05-18,1751368.5325715546,817297.1842749154,472390.2212608892,1559932.5574478845,1098808.7262640046,2247477.152124787,913751.9688406374,865016.2879470194,1200675.7916286855,832926.8680318253,1287968.6484852629,971844.1052398745
2017-05-19,1745724.7386185175,815340.5803410881,470920.47344703914,1562845.3067815315,1103034.5342964302,2251994.807537271,914783.8675271296,867231.0492738886,1195287.6201683576,834166.5218853346,1289114.516344559,972230.79237264
2017-05-22,1736386.9818725605,810718.810718047,469346.0867403775,1563468.4316415053,1101857.7408701743,2245855.9789023357,915293.7712203695,867371.0546147871,1191928.9891869763,836255.3656487768,1287896.248677597,970823.0680707981
2017-05-23,1732126.9110410071,809094.9058388798,468132.26445069496,1562658.525979111,1099709.4888626167,2237481.9902993804,913918.5279773374,868000.0470886618,1194546.3720337094,837045.2260771914,1288098.9319797389,968461.2380782749
2017-05-24,1727990.2392519729,806991.2119157971,465131.0004043356,1557945.2152495596,1098043.2323348238,2222645.3013926074,912406.3244630479,867060.451964799,1193226.9361382378,835770.2340646589,1284946.3553905536,969328.8530937447
2017-05-25,1722077.3384127615,806699.9973177991,464743.78227483196,1557766.9615734085,1098912.592890104,2225483.0411925917,911443.0641196219,865871.2041537757,1193659.6911981674,835296.848162572,1282600.8871365853,971715.9368161227
2017-05-26,1706195.8987738402,801953.163175504,463473.5503908175,1554766.9582197308,1097542.5210918596,2210917.475585661,908845.8641719591,864946.9039157317,1193645.350384965,830911.6119797454,1279813.0077547757,974005.0383501827
2017-05-30,1693953.819636285,796532.3876976774,460776.44230732793,1550062.6926885494,1088595.4944222358,2208177.1625546985,898264.6858610433,860850.3581263287,1194160.0033804555,828314.8009260067,1269527.2218687043,972955.5004878998
2017-05-31,1692719.247785718,793886.7324034065,460164.0671742196,1551481.1133836003,1088445.3263571267,2218954.0204621954,897547.1920614401,860893.2642514292,1198634.5051810592,827008.2565589203,1275074.3569875308,971004.5738546201
2017-06-01,1686818.4629811507,789642.3826308696,460883.86357764533,1547648.2879135644,1093117.5324294034,2221703.944066634,899369.8611832262,860880.4500648719,1202785.6183563585,828418.2723836952,1276277.091519797,969982.7062523604
2017-06-02,1680747.2949859188,787874.6724726622,460371.2502763318,1542284.3408123844,1095229.84314349,2231695.2703139624,900076.6070899878,861176.683370902,1210555.7168617845,828686.1295265524,1276825.801030879,969693.2059411248
2017-06-05,1673951.725376784,786037.1328000723,459863.3457294002,1539047.8964135167,1094863.3230202068,2233087.6073110555,900471.4778387024,860369.5088847267,1210211.1421365794,828081.3416267353,1274014.5153563295,965440.7429357206
2017-06-06,1677752.6026977606,781621.8028555134,458716.0994491852,1541243.1259421955,1096735.6959719474,2231646.685967125,900337.6033230169,861378.4724324195,1210098.1428806272,828692.9650258084,1270279.5432299587,960708.4018624444
2017-06-07,1677530.324879831,778599.6169653743,458650.390573509,1544886.852892562,1096847.0273680964,2230269.305892841,898739.9436853892,860625.3594687533,1210148.028373905,828754.4834288931,1267268.8570313107,960716.3771306138
2017-06-08,1676956.5627231165,776938.1169440869,461023.4372746714,1550359.4976081466,1099721.9505995626,2222632.6668475154,910204.2749240001,863404.4351273194,1210531.9336064495,828494.4449055212,1261913.222211512,958398.9342474752
2017-06-09,1677511.5302212269,775918.9792625841,462100.6613512649,1569761.6220275804,1104839.0771205858,2226391.610369311,920763.6905833407,866675.8088345494,1211911.7416672686,828797.0392382361,1255673.2928640242,958915.8839883731
2017-06-12,1680944.678557007,775504.4217594994,463602.5607388575,1583993.8524903462,1111087.5757116878,2242654.524120057,926301.2959199117,870504.858553768,1216521.3850112304,831194.6790446372,1256336.3351929628,957282.2783994278
2017-06-13,1680148.6397214464,772318.2799315938,465391.42328055564,1594636.877861863,1114013.846840407,2240672.996460032,931412.0307079082,872473.9192057435,1217997.6891423177,832707.2959342935,1257186.8874160685,953779.2849886672
2017-06-14,1677937.2386925237,767668.9062014653,463671.2194310368,1595363.5877003532,1114821.30065863,2242743.0730378586,932355.2511495991,870362.4191135014,1217734.819533741,831011.3355887769,1252149.0713643956,944646.7284166284
2017-06-15,1679810.0192278384,766045.3285359589,463612.1999047078,1598296.7256559564,1117835.282402736,2252258.065279622,933684.7518145549,867748.73655072,1217696.1925663198,830737.3298315618,1250318.7866808248,940304.4140686671
2017-06-16,1696087.4536444687,762172.3928864966,462163.1527976929,1601517.0016934348,1122994.1133733697,2257651.1482549324,936225.3412818873,860702.1460329104,1221955.8322588063,829217.0044875728,1236990.4428795113,933437.8752018046
2017-06-19,1701404.8894309048,760688.6778199433,462033.9297723717,1602696.9870768078,1126791.7715803036,2262683.4872654094,937956.5634983416,857456.1978695943,1223099.0313328805,828115.1580890433,1237049.92813055,932738.3345650471
